# Column	name	(A20)	Source name in the format 'CXO Jhhmmss.s +/- ddmmss'	(master_source.name)	[""]	[meta.id;meta.main]
# Column	ra	(F9.5)	Source position, ICRS right ascension	(master_source.ra)	["deg"]	[pos.eq.ra;meta.main]
# Column	dec	(F9.5)	Source position, ICRS declination	(master_source.dec)	["deg"]	[pos.eq.dec;meta.main]
# Column	err_ellipse_r0	(F7.2)	Major radius of the 95% confidence level error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[phys.angSize.smaj;pos.errorEllipse]
# Column	conf_flag	(A5)	Source regions overlap (source is confused)	(master_source.conf_flag)	[""]	[meta.code]
# Column	sat_src_flag	(A5)	Source is saturated in all observations; source properties are unreliable	(master_source.sat_src_flag)	[""]	[meta.code.qual;instr.saturation]
# Column	significance	(F7.2)	Highest source flux significance across all observations	(master_source.significance)	[""]	[stat.snr]
# Column	flux_aper_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events; ACIS broad energy band	(master_source.flux_aper_b)	["erg/s/cm^2"]	[phot.flux;src.net;em.X-ray]
# Column	flux_aper_lolim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); ACIS broad energy band	(master_source.flux_aper_lolim_b)	["erg/s/cm^2"]	[stat.error;phot.flux;src.net;stat.min;em.X-ray]
# Column	flux_aper_hilim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); ACIS broad energy band	(master_source.flux_aper_hilim_b)	["erg/s/cm^2"]	[stat.error;phot.flux;src.net;stat.max;em.X-ray]
# Column	flux_aper_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events; HRC wide energy band	(master_source.flux_aper_w)	["erg/s/cm^2"]	[phot.flux;src.net;em.X-ray]
# Column	flux_aper_lolim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); HRC wide energy band	(master_source.flux_aper_lolim_w)	["erg/s/cm^2"]	[stat.error;phot.flux;src.net;stat.min;em.X-ray]
# Column	flux_aper_hilim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); HRC wide energy band	(master_source.flux_aper_hilim_w)	["erg/s/cm^2"]	[stat.error;phot.flux;src.net;stat.max;em.X-ray]
# Column	extent_flag	(A5)	Deconvolved source extent is inconsistent with a point source at the 90% confidence level	(master_source.extent_flag)	[""]	[meta.code;phys.angSize]
# Column	hard_hm	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'h' and 'm'; hard_hm = (flux_aper_h - flux_aper_m)/flux_aper_b	(master_source.hard_hm)	[""]	[phot.color;em.X-ray]
# Column	hard_hm_lolim	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'h' and 'm'; hard_hm = (flux_aper_h - flux_aper_m)/flux_aper_b (68% lower confidence limit)	(master_source.hard_hm_lolim)	[""]	[stat.error;phot.color;stat.min;em.X-ray]
# Column	hard_hm_hilim	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'h' and 'm'; hard_hm = (flux_aper_h - flux_aper_m)/flux_aper_b (68% upper confidence limit)	(master_source.hard_hm_hilim)	[""]	[stat.error;phot.color;stat.max;em.X-ray]
# Column	hard_ms	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'm' and 's'; hard_ms = (flux_aper_m - flux_aper_s)/flux_aper_b	(master_source.hard_ms)	[""]	[phot.color;em.X-ray]
# Column	hard_ms_lolim	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'm' and 's'; hard_ms = (flux_aper_m - flux_aper_s)/flux_aper_b (68% lower confidence limit)	(master_source.hard_ms_lolim)	[""]	[stat.error;phot.color;stat.min;em.X-ray]
# Column	hard_ms_hilim	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'm' and 's'; hard_ms = (flux_aper_m - flux_aper_s)/flux_aper_b (68% upper confidence limit)	(master_source.hard_ms_hilim)	[""]	[stat.error;phot.color;stat.max;em.X-ray]
# Column	var_intra_index_b	(I6)	Intra-observation Gregory-Loredo variability index in the range [0, 10] (highest value across all observations); ACIS broad energy band	(master_source.var_intra_index_b)	[""]	[src.var.index;em.X-ray]
# Column	var_inter_index_b	(I6)	Inter-observation variability index in the range [0, 10]; indicates whether the source region photon flux is constant between observations; ACIS broad energy band	(master_source.var_inter_index_b)	[""]	[src.var.index;em.X-ray]
# Column	var_intra_index_w	(I6)	Intra-observation Gregory-Loredo variability index in the range [0, 10] (highest value across all observations); HRC wide energy band	(master_source.var_intra_index_w)	[""]	[src.var.index;em.X-ray]
# Column	var_inter_index_w	(I6)	Inter-observation variability index in the range [0, 10]; indicates whether the source region photon flux is constant between observations; HRC wide energy band	(master_source.var_inter_index_w)	[""]	[src.var.index;em.X-ray]
# Column	match_type	(A1)	A Source Observation association with a single Master Source is unique ('u'), with more than one is ambiguous ('a').	(master_obi_assoc.match_type)	[""]	[meta.code]
# Column	obsid	(I5)	Observation identifier	(obi_source.obsid)	[""]	[meta.id;obs.param]
# Column	obi	(I3)	Observation interval number	(obi_source.obi)	[""]	[meta.id;obs.param]
# Column	region_id	(I4)	Source region identifier	(obi_source.region_id)	[""]	[meta.id;instr.fov]
# Column	instrument	(A4)	Instrument used for the observation; 'ACIS' or 'HRC'	(obi_source.instrument)	[""]	[meta.id;instr]
# Column	theta	(F9.3)	Source aperture position, off-axis angle	(obi_source.theta)	["arcmin"]	[instr.offset]
# Column	phi	(F9.2)	Source aperture position, azimuthal angle	(obi_source.phi)	["deg"]	[pos.posAng]
# Column	livetime	(F9.1)	Effective exposure time after applying the good time intervals and the deadtime correction factor	(obi_source.livetime)	["s"]	[time.duration;obs.exposure]
# Column	conf_code	(I3)	Source regions overlap (source is confused; bit-coded value)	(obi_source.conf_code)	[""]	[meta.code]
# Column	obi_sat_src_flag	(A5)	Source is saturated; source properties are unreliable	(obi_source.obi_sat_src_flag)	[""]	[meta.code.qual;instr.saturation]
# Column	flux_significance_b	(F9.2)	Significance of the source determined from the ratio of the source flux to the estimated error in the local background; ACIS broad energy band	(obi_source.flux_significance_b)	[""]	[stat.snr;em.X-ray]
# Column	flux_significance_w	(F9.2)	Significance of the source determined from the ratio of the source flux to the estimated error in the local background; HRC wide energy band	(obi_source.flux_significance_w)	[""]	[stat.snr;em.X-ray]
# Column	detector	(A16)	Detector elements over which the background region bounding box dithers during the observation	(obi_source.detector)	[""]	[meta.id;instr.det]
# Column	extent_code	(I3)	Deconvolved source extent is inconsistent with a point source at the 90% confidence level (bit-coded value)	(obi_source.extent_code)	[""]	[meta.code;phys.angSize]
# Column	mjr_axis_raw_b	(F9.3)	1 sigma radius along the major axis of the ellipse defining the observed source extent; ACIS broad energy band	(obi_source.mjr_axis_raw_b)	["arcsec"]	[phys.angSize.smajAxis;em.X-ray]
# Column	mnr_axis_raw_b	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the observed source extent; ACIS broad energy band	(obi_source.mnr_axis_raw_b)	["arcsec"]	[phys.angSize.sminAxis;em.X-ray]
# Column	pos_angle_raw_b	(F5.1)	Position angle of the major axis of the ellipse defining the observed source extent; ACIS broad energy band	(obi_source.pos_angle_raw_b)	["deg"]	[pos.posAng;em.X-ray]
# Column	mjr_axis_raw_w	(F9.3)	1 sigma radius along the major axis of the ellipse defining the observed source extent; HRC wide energy band	(obi_source.mjr_axis_raw_w)	["arcsec"]	[phys.angSize.smajAxis;em.X-ray]
# Column	mnr_axis_raw_w	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the observed source extent; HRC wide energy band	(obi_source.mnr_axis_raw_w)	["arcsec"]	[phys.angSize.sminAxis;em.X-ray]
# Column	pos_angle_raw_w	(F5.1)	Position angle of the major axis of the ellipse defining the observed source extent; HRC wide energy band	(obi_source.pos_angle_raw_w)	["deg"]	[pos.posAng;em.X-ray]
# Column	cnts_aper_b	(I11)	Total counts observed in the modified source region aperture; ACIS broad energy band	(obi_source.cnts_aper_b)	["counts"]	[phot.count;em.X-ray]
# Column	cnts_aper_w	(I11)	Total counts observed in the modified source region aperture; HRC wide energy band	(obi_source.cnts_aper_w)	["counts"]	[phot.count;em.X-ray]
# Column	src_rate_aper_b	(F9.5)	Aperture-corrected net count rate inferred from the source region aperture; ACIS broad energy band	(obi_source.src_rate_aper_b)	["counts/s"]	[arith.rate;phot.count;src.net;em.X-ray]
# Column	src_rate_aper_w	(F9.5)	Aperture-corrected net count rate inferred from the source region aperture; HRC wide energy band	(obi_source.src_rate_aper_w)	["counts/s"]	[arith.rate;phot.count;src.net;em.X-ray]
# Column	obi_flux_aper_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events; ACIS broad energy band	(obi_source.obi_flux_aper_b)	["erg/s/cm^2"]	[phot.flux;src.net;em.X-ray]
# Column	obi_flux_aper_lolim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); ACIS broad energy band	(obi_source.obi_flux_aper_lolim_b)	["erg/s/cm^2"]	[stat.error;phot.flux;src.net;stat.min;em.X-ray]
# Column	obi_flux_aper_hilim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); ACIS broad energy band	(obi_source.obi_flux_aper_hilim_b)	["erg/s/cm^2"]	[stat.error;phot.flux;src.net;stat.max;em.X-ray]
# Column	obi_flux_aper_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events; HRC wide energy band	(obi_source.obi_flux_aper_w)	["erg/s/cm^2"]	[phot.flux;src.net;em.X-ray]
# Column	obi_flux_aper_lolim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); HRC wide energy band	(obi_source.obi_flux_aper_lolim_w)	["erg/s/cm^2"]	[stat.error;phot.flux;src.net;stat.min;em.X-ray]
# Column	obi_flux_aper_hilim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); HRC wide energy band	(obi_source.obi_flux_aper_hilim_w)	["erg/s/cm^2"]	[stat.error;phot.flux;src.net;stat.max;em.X-ray]
# Column	obi_hard_hm	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'h' and 'm'; hard_hm = (flux_aper_h - flux_aper_m)/flux_aper_b	(obi_source.obi_hard_hm)	[""]	[phot.color;em.X-ray]
# Column	obi_hard_hm_lolim	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'h' and 'm'; hard_hm = (flux_aper_h - flux_aper_m)/flux_aper_b (68% lower confidence limit)	(obi_source.obi_hard_hm_lolim)	[""]	[stat.error;phot.color;stat.min;em.X-ray]
# Column	obi_hard_hm_hilim	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'h' and 'm'; hard_hm = (flux_aper_h - flux_aper_m)/flux_aper_b (68% upper confidence limit)	(obi_source.obi_hard_hm_hilim)	[""]	[stat.error;phot.color;stat.max;em.X-ray]
# Column	obi_hard_ms	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'm' and 's'; hard_ms = (flux_aper_m - flux_aper_s)/flux_aper_b	(obi_source.obi_hard_ms)	[""]	[phot.color;em.X-ray]
# Column	obi_hard_ms_hilim	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'm' and 's'; hard_ms = (flux_aper_m - flux_aper_s)/flux_aper_b (68% upper confidence limit)	(obi_source.obi_hard_ms_hilim)	[""]	[stat.error;phot.color;stat.max;em.X-ray]
# Column	obi_hard_ms_lolim	(F9.4)	Spectral hardness ratio measured between ACIS energy bands 'm' and 's'; hard_ms = (flux_aper_m - flux_aper_s)/flux_aper_b (68% lower confidence limit)	(obi_source.obi_hard_ms_lolim)	[""]	[stat.error;phot.color;stat.min;em.X-ray]
# Column	var_index_b	(I6)	Gregory-Loredo variability index in the range [0, 10]; ACIS broad energy band	(obi_source.var_index_b)	[""]	[src.var.index;em.X-ray]
# Column	var_index_w	(I6)	Gregory-Loredo variability index in the range [0, 10]; HRC wide energy band	(obi_source.var_index_w)	[""]	[src.var.index;em.X-ray]
theta flux_aper_b
17.52 1.446e-13
13.677 2.756e-14
8.529 2.464e-15
4.098 1.131e-14
8.137 8.697e-15
5.178 2.144e-15
4.684 9.569e-15
2.698 1.293e-12
5.219 8.046e-15
4.633 1.308e-14
3.307 2.646e-14
1.827 2.771e-15
4.62 4.006e-14
1.792 8.11e-15
4.459 4.611e-14
11.007 1.566e-14
2.034 8.244e-15
11.259 3.192e-14
2.256 2.058e-14
1.295 3.765e-15
1.946 9.719e-16
15.337 6.592e-15
6.356 1.523e-14
6.316 1.379e-14
2.011 7.652e-15
1.293 3.943e-15
2.676 5.639e-15
4.068 2.146e-15
8.785 0.0
1.068 5.05e-13
4.318 5.642e-15
1.48 1.257e-15
1.193 1.225e-14
4.972 3.491e-13
8.524 1.673e-14
3.358 4.823e-15
7.344 7.895e-15
1.788 1.918e-14
4.896 2.392e-15
12.152 5.113e-15
2.612 1.012e-15
2.269 4.289e-15
15.245 6.829e-14
2.607 2.678e-15
6.704 6.534e-15
2.433 7.937e-14
10.95 9.748e-16
10.153 1.892e-14
2.569 3.093e-14
2.966 2.683e-15
5.647 1.053e-14
4.918 6.717e-15
15.138 2.65e-14
13.633 0.0
9.063 4.908e-14
4.29 6.425e-15
5.912 6.356e-15
5.357 2.739e-14
